attack_id,name,description,created,modified,stix_id,url
M1042,Disable or Remove Feature or Program,"Disable or remove unnecessary and potentially vulnerable software, features, or services to reduce the attack surface and prevent abuse by adversaries. This involves identifying software or features that are no longer needed or that could be exploited and ensuring they are either removed or properly disabled. This mitigation can be implemented through the following measures: Remove Legacy Software: - Use Case: Disable or remove older versions of software that no longer receive updates or security patches (e.g., legacy Java, Adobe Flash). - Implementation: A company removes Flash Player from all employee systems after it has reached its end-of-life date. Disable Unused Features: - Use Case: Turn off unnecessary operating system features like SMBv1, Telnet, or RDP if they are not required. - Implementation: Disable SMBv1 in a Windows environment to mitigate vulnerabilities like EternalBlue. Control Applications Installed by Users: - Use Case: Prevent users from installing unauthorized software via group policies or other management tools. - Implementation: Block user installations of unauthorized file-sharing applications (e.g., BitTorrent clients) in an enterprise environment. Remove Unnecessary Services: - Use Case: Identify and disable unnecessary default services running on endpoints, servers, or network devices. - Implementation: Disable unused administrative shares (e.g., C$, ADMIN$) on workstations. Restrict Add-ons and Plugins: - Use Case: Remove or disable browser plugins and add-ons that are not needed for business purposes. - Implementation: Disable Java and ActiveX plugins in web browsers to prevent drive-by attacks.",2019-06-11T16:45:19.740Z,2024-12-10T19:21:06.027Z,course-of-action--eb88d97c-32f1-40be-80f0-d61a4b0b4b31,https://attack.mitre.org/mitigations/M1042
T1118,InstallUtil Mitigation,InstallUtil may not be necessary within a given environment. Use application whitelisting configured to block execution of InstallUtil.exe if it is not required for a given system or network to prevent potential misuse by adversaries.,2018-10-17T00:14:20.652Z,2025-04-18T18:00:19.168Z,course-of-action--ec418d1b-4963-439f-b055-f914737ef362,https://attack.mitre.org/mitigations/T1118
T1054,Indicator Blocking Mitigation,"Ensure event tracers/forwarders (Citation: Microsoft ETW May 2018), firewall policies, and other associated mechanisms are secured with appropriate permissions and access controls. Consider automatically relaunching forwarding mechanisms at recurring intervals (ex: temporal, on-logon, etc.) as well as applying appropriate change management to firewall rules and other related system configurations.",2018-10-17T00:14:20.652Z,2025-04-18T18:00:19.335Z,course-of-action--ec42d8be-f762-4127-80f4-f079ea6d7135,https://attack.mitre.org/mitigations/T1054
T1112,Modify Registry Mitigation,"Misconfiguration of permissions in the Registry may lead to opportunities for an adversary to execute code, like through [Service Registry Permissions Weakness](https://attack.mitre.org/techniques/T1058). Ensure proper permissions are set for Registry hives to prevent users from modifying keys for system components that may lead to privilege escalation. Identify and block unnecessary system utilities or potentially malicious software that may be used to modify the Registry by using whitelisting (Citation: Beechey 2010) tools like AppLocker (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)",2018-10-17T00:14:20.652Z,2025-04-18T18:00:19.537Z,course-of-action--ed202147-4026-4330-b5bd-1e8dfa8cf7cc,https://attack.mitre.org/mitigations/T1112
T1198,SIP and Trust Provider Hijacking Mitigation,"Ensure proper permissions are set for Registry hives to prevent users from modifying keys related to SIP and trust provider components. Also ensure that these values contain their full path to prevent [DLL Search Order Hijacking](https://attack.mitre.org/techniques/T1038). (Citation: SpectorOps Subverting Trust Sept 2017) Consider removing unnecessary and/or stale SIPs. (Citation: SpectorOps Subverting Trust Sept 2017) Restrict storage and execution of SIP DLLs to protected directories, such as C:\Windows, rather than user directories. Enable whitelisting solutions such as AppLocker and/or Device Guard to block the loading of malicious SIP DLLs. Components may still be able to be hijacked to suitable functions already present on disk if malicious modifications to Registry keys are not prevented.",2018-10-17T00:14:20.652Z,2025-04-18T18:00:19.718Z,course-of-action--ef273807-c465-4728-9cee-5823422f42ee,https://attack.mitre.org/mitigations/T1198
T1091,Replication Through Removable Media Mitigation,"Disable Autorun if it is unnecessary. (Citation: Microsoft Disable Autorun) Disallow or restrict removable media at an organizational policy level if it is not required for business operations. (Citation: TechNet Removable Media Control) Identify potentially malicious software that may be used to infect removable media or may result from tainted removable media, and audit and/or block it by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)",2018-10-17T00:14:20.652Z,2025-04-18T18:00:19.889Z,course-of-action--effb83a0-ead1-4b36-b7f6-b7bdf9c4616e,https://attack.mitre.org/mitigations/T1091
T1080,Taint Shared Content Mitigation,"Protect shared folders by minimizing users who have write access. Use utilities that detect or mitigate common features used in exploitation, such as the Microsoft Enhanced Mitigation Experience Toolkit (EMET). Reduce potential lateral movement risk by using web-based document management and collaboration services that do not use network file and directory sharing. Identify potentially malicious software that may be used to taint content or may result from it and audit and/or block the unknown programs by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)",2018-10-17T00:14:20.652Z,2025-04-18T18:00:20.088Z,course-of-action--f0a42cad-9b1f-44da-a672-718f18381018,https://attack.mitre.org/mitigations/T1080
T1145,Private Keys Mitigation,"Use strong passphrases for private keys to make cracking difficult. When possible, store keys on separate cryptographic hardware instead of on the local system. Ensure only authorized keys are allowed access to critical resources and audit access lists regularly. Ensure permissions are properly set on folders containing sensitive private keys to prevent unintended access. Use separate infrastructure for managing critical systems to prevent overlap of credentials and permissions on systems that could be used as vectors for lateral movement. Follow other best practices for mitigating access through use of [Valid Accounts](https://attack.mitre.org/techniques/T1078).",2018-10-17T00:14:20.652Z,2025-04-18T18:00:20.273Z,course-of-action--f27ef4f2-71fe-48b6-b7f4-02dcac14320e,https://attack.mitre.org/mitigations/T1145
T1053,Scheduled Task Mitigation,"Limit privileges of user accounts and remediate Privilege Escalation vectors so only authorized administrators can create scheduled tasks on remote systems. Toolkits like the PowerSploit framework contain PowerUp modules that can be used to explore systems for permission weaknesses in scheduled tasks that could be used to escalate privileges. (Citation: Powersploit) Configure settings for scheduled tasks to force tasks to run under the context of the authenticated account instead of allowing them to run as SYSTEM. The associated Registry key is located at <code>HKLM\SYSTEM\CurrentControlSet\Control\Lsa\SubmitControl</code>. The setting can be configured through GPO: Computer Configuration > [Policies] > Windows Settings > Security Settings > Local Policies > Security Options: Domain Controller: Allow server operators to schedule tasks, set to disabled. (Citation: TechNet Server Operator Scheduled Task) Configure the Increase Scheduling Priority option to only allow the Administrators group the rights to schedule a priority process. This can be can be configured through GPO: Computer Configuration > [Policies] > Windows Settings > Security Settings > Local Policies > User Rights Assignment: Increase scheduling priority. (Citation: TechNet Scheduling Priority) Identify and block unnecessary system utilities or potentially malicious software that may be used to schedule tasks using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)",2018-10-17T00:14:20.652Z,2025-04-18T18:00:20.440Z,course-of-action--f2cb6ce2-188d-4162-8feb-594f949b13dd,https://attack.mitre.org/mitigations/T1053
T1203,Exploitation for Client Execution Mitigation,"Browser sandboxes can be used to mitigate some of the impact of exploitation, but sandbox escapes may still exist. (Citation: Windows Blogs Microsoft Edge Sandbox) (Citation: Ars Technica Pwn2Own 2017 VM Escape) Other types of virtualization and application microsegmentation may also mitigate the impact of client-side exploitation. The risks of additional exploits and weaknesses in implementation may still exist. (Citation: Ars Technica Pwn2Own 2017 VM Escape) Security applications that look for behavior used during exploitation such as Windows Defender Exploit Guard (WDEG) and the Enhanced Mitigation Experience Toolkit (EMET) can be used to mitigate some exploitation behavior. (Citation: TechNet Moving Beyond EMET) Control flow integrity checking is another way to potentially identify and stop a software exploit from occurring. (Citation: Wikipedia Control Flow Integrity) Many of these protections depend on the architecture and target application binary for compatibility.",2018-10-17T00:14:20.652Z,2025-04-18T18:00:20.633Z,course-of-action--f2dcee22-c275-405e-87fd-48630a19dfba,https://attack.mitre.org/mitigations/T1203
T1094,Custom Command and Control Protocol Mitigation,"Properly configure firewalls and proxies to limit outgoing traffic to only necessary ports and through proper network gateway systems. Also ensure hosts are only provisioned to communicate over authorized interfaces. Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific protocol used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools. (Citation: University of Birmingham C2)",2018-10-17T00:14:20.652Z,2025-04-18T18:00:20.804Z,course-of-action--f3d0c735-330f-43c2-8e8e-51bcfa51e8c3,https://attack.mitre.org/mitigations/T1094
T1057,Process Discovery Mitigation,"Identify unnecessary system utilities or potentially malicious software that may be used to acquire information about processes, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)",2018-10-17T00:14:20.652Z,2025-04-18T18:00:20.999Z,course-of-action--f6469191-1814-4dbe-a081-2a6daf83a10b,https://attack.mitre.org/mitigations/T1057
T1205,Port Knocking Mitigation,"Mitigation of some variants of this technique could be achieved through the use of stateful firewalls, depending upon how it is implemented.",2018-10-17T00:14:20.652Z,2025-04-18T18:00:21.170Z,course-of-action--f6b7c116-0821-4eb7-9b24-62bd09b3e575,https://attack.mitre.org/mitigations/T1205
T1108,Redundant Access Mitigation,"Identify and block potentially malicious software that may be used as a remote access tool, and audit and/or block it by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP) Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and will be different across various malware families and versions. Adversaries will likely change tool signatures over time or construct protocols in such a way as to avoid detection by common defensive tools. (Citation: University of Birmingham C2)",2018-10-17T00:14:20.652Z,2025-04-18T18:00:21.338Z,course-of-action--f9b3e5d9-7454-4b7d-bce6-27620e19924e,https://attack.mitre.org/mitigations/T1108
M1036,Account Use Policies,"Account Use Policies help mitigate unauthorized access by configuring and enforcing rules that govern how and when accounts can be used. These policies include enforcing account lockout mechanisms, restricting login times, and setting inactivity timeouts. Proper configuration of these policies reduces the risk of brute-force attacks, credential theft, and unauthorized access by limiting the opportunities for malicious actors to exploit accounts. This mitigation can be implemented through the following measures: Account Lockout Policies: - Implementation: Configure account lockout settings so that after a defined number of failed login attempts (e.g., 3-5 attempts), the account is locked for a specific time period (e.g., 15 minutes) or requires an administrator to unlock it. - Use Case: This prevents brute-force attacks by limiting how many incorrect password attempts can be made before the account is temporarily disabled, reducing the likelihood of an attacker successfully guessing a password. Login Time Restrictions: - Implementation: Set up login time policies to restrict when users or groups can log into systems. For example, only allowing login during standard business hours (e.g., 8 AM to 6 PM) for non-administrative accounts. - Use Case: This prevents unauthorized access outside of approved working hours, where login attempts might be more suspicious or harder to monitor. For example, if an account that is only supposed to be active during the day logs in at 2 AM, it should raise an alert or be blocked. Inactivity Timeout and Session Termination: - Implementation: Enforce session timeouts after a period of inactivity (e.g., 10-15 minutes) and require users to re-authenticate if they wish to resume the session. - Use Case: This policy prevents attackers from hijacking active sessions left unattended. For example, if an employee walks away from their computer without locking it, an attacker with physical access to the system would be unable to exploit the session. Password Aging Policies: - Implementation: Enforce password aging rules, requiring users to change their passwords after a defined period (e.g., 90 days) and ensure passwords are not reused by maintaining a password history. - Use Case: This limits the risk of compromised passwords being used indefinitely. Regular password changes make it more difficult for attackers to reuse stolen credentials. Account Expiration and Deactivation: - Implementation: Configure user accounts, especially for temporary or contract workers, to automatically expire after a set date or event. Accounts that remain unused for a specific period should be deactivated automatically. - Use Case: This prevents dormant accounts from becoming an attack vector. For example, an attacker can exploit unused accounts if they are not properly monitored or deactivated. **Tools for Implementation**: - Group Policy Objects (GPOs) in Windows: To enforce account lockout thresholds, login time restrictions, session timeouts, and password policies. - Identity and Access Management (IAM) solutions: For centralized management of user accounts, session policies, and automated deactivation of accounts. - Security Information and Event Management (SIEM) platforms: To monitor and alert on unusual login activity, such as failed logins or out-of-hours access attempts. - Multi-Factor Authentication (MFA) Tools: To further enforce secure login attempts, preventing brute-force or credential stuffing attacks.",2019-06-11T16:32:21.854Z,2024-12-10T15:55:53.913Z,course-of-action--f9f9e6ef-bc0a-41ad-ba11-0924e5e84c4c,https://attack.mitre.org/mitigations/M1036
T1143,Hidden Window Mitigation,Whitelist programs that are allowed to have this plist tag. All other programs should be considered suspicious.,2018-10-17T00:14:20.652Z,2025-04-18T18:00:21.544Z,course-of-action--fae44eea-caa7-42b7-a2e2-0c815ba81b9a,https://attack.mitre.org/mitigations/T1143
T1132,Data Encoding Mitigation,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools. (Citation: University of Birmingham C2)",2018-10-17T00:14:20.652Z,2025-04-18T18:00:21.711Z,course-of-action--fcbe8424-eb3e-4794-b76d-e743f5a49b8b,https://attack.mitre.org/mitigations/T1132
T1031,Modify Existing Service Mitigation,Use auditing tools capable of detecting privilege and service abuse opportunities on systems within an enterprise and correct them. Limit privileges of user accounts and groups so that only authorized administrators can interact with service changes and service configurations. Toolkits like the PowerSploit framework contain the PowerUp modules that can be used to explore systems for Privilege Escalation weaknesses. (Citation: Powersploit) Identify and block potentially malicious software that may be executed through service abuse by using whitelisting (Citation: Beechey 2010) tools like AppLocker (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) that are capable of auditing and/or blocking unknown programs.,2018-10-17T00:14:20.652Z,2025-04-18T18:00:21.880Z,course-of-action--fe0aeb41-1a51-4152-8467-628256ea6adf,https://attack.mitre.org/mitigations/T1031
M1041,Encrypt Sensitive Information,"Protect sensitive information at rest, in transit, and during processing by using strong encryption algorithms. Encryption ensures the confidentiality and integrity of data, preventing unauthorized access or tampering. This mitigation can be implemented through the following measures: Encrypt Data at Rest: - Use Case: Use full-disk encryption or file-level encryption to secure sensitive data stored on devices. - Implementation: Implement BitLocker for Windows systems or FileVault for macOS devices to encrypt hard drives. Encrypt Data in Transit: - Use Case: Use secure communication protocols (e.g., TLS, HTTPS) to encrypt sensitive data as it travels over networks. - Implementation: Enable HTTPS for all web applications and configure mail servers to enforce STARTTLS for email encryption. Encrypt Backups: - Use Case: Ensure that backup data is encrypted both during storage and transfer to prevent unauthorized access. - Implementation: Encrypt cloud backups using AES-256 before uploading them to Amazon S3 or Google Cloud. Encrypt Application Secrets: - Use Case: Store sensitive credentials, API keys, and configuration files in encrypted vaults. - Implementation: Use HashiCorp Vault or AWS Secrets Manager to manage and encrypt secrets. Database Encryption: - Use Case: Enable Transparent Data Encryption (TDE) or column-level encryption in database management systems. - Implementation: Use MySQL’s built-in encryption features to encrypt sensitive database fields such as social security numbers.",2019-06-11T16:43:44.834Z,2025-04-02T17:28:57.029Z,course-of-action--feff9142-e8c2-46f4-842b-bd6fb3d41157,https://attack.mitre.org/mitigations/M1041
T1122,Component Object Model Hijacking Mitigation,"Direct mitigation of this technique may not be recommended for a particular environment since COM objects are a legitimate part of the operating system and installed software. Blocking COM object changes may have unforeseen side effects to legitimate functionality. Instead, identify and block potentially malicious software that may execute, or be executed by, this technique using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)",2018-10-17T00:14:20.652Z,2025-04-18T18:00:22.084Z,course-of-action--ff5d862a-ae6b-4833-8c15-e235d654d28e,https://attack.mitre.org/mitigations/T1122
M0948,Application Isolation and Sandboxing,Restrict the execution of code to a virtual environment on or in-transit to an endpoint system.,2019-06-11T17:06:56.230Z,2025-04-16T21:26:25.920Z,course-of-action--059ba11e-e3dc-49aa-84ca-88197f40d4ea,https://attack.mitre.org/mitigations/M0948
M0937,Filter Network Traffic,"Use network appliances to filter ingress or egress traffic and perform protocol-based filtering. Configure software on endpoints to filter network traffic. Perform inline allow/denylisting of network messages based on the application layer (OSI Layer 7) protocol, especially for automation protocols. Application allowlists are beneficial when there are well-defined communication sequences, types, rates, or patterns needed during expected system operations. Application denylists may be needed if all acceptable communication sequences cannot be defined, but instead a set of known malicious uses can be denied (e.g., excessive communication attempts, shutdown messages, invalid commands). Devices performing these functions are often referred to as deep-packet inspection (DPI) firewalls, context-aware firewalls, or firewalls blocking specific automation/SCADA protocol aware firewalls. (Citation: Centre for the Protection of National Infrastructure February 2005)",2019-06-11T16:33:55.337Z,2025-04-16T21:26:26.074Z,course-of-action--11f242bc-3121-438c-84b2-5cbd46a4bb17,https://attack.mitre.org/mitigations/M0937
M0921,Restrict Web-Based Content,"Restrict use of certain websites, block downloads/attachments, block Javascript, restrict browser extensions, etc.",2019-06-06T20:52:59.206Z,2025-04-16T21:26:26.226Z,course-of-action--143b4398-3222-480a-b6a4-e131bc2d3144,https://attack.mitre.org/mitigations/M0921
M0818,Validate Program Inputs,"Devices and programs designed to interact with control system parameters should validate the format and content of all user inputs and actions to ensure the values are within intended operational ranges. These values should be evaluated and further enforced through the program logic running on the field controller. If a problematic or invalid input is identified, the programs should either utilize a predetermined safe value or enter a known safe state, while also logging or alerting on the event.(Citation: PLCTop20 Mar 2023)",2023-03-22T15:49:55.439Z,2025-04-16T21:26:26.390Z,course-of-action--1cbcceef-3233-4062-aa86-ec91afe39517,https://attack.mitre.org/mitigations/M0818
M0930,Network Segmentation,"Architect sections of the network to isolate critical systems, functions, or resources. Use physical and logical segmentation to prevent access to potentially sensitive systems and information. Use a DMZ to contain any internet-facing services that should not be exposed from the internal network. Restrict network access to only required systems and services. In addition, prevent systems from other networks or business functions (e.g., enterprise) from accessing critical process control systems. For example, in IEC 62443, systems within the same secure level should be grouped into a zone, and access to that zone is restricted by a conduit, or mechanism to restrict data flows between zones by segmenting the network. (Citation: IEC February 2019) (Citation: IEC August 2013)",2019-06-10T20:41:03.271Z,2025-04-16T21:26:26.551Z,course-of-action--1e7ccfc0-94c8-496e-8d27-032120892291,https://attack.mitre.org/mitigations/M0930
M0944,Restrict Library Loading,Prevent abuse of library loading mechanisms in the operating system and software to load untrusted code by configuring appropriate library loading mechanisms and investigating potential vulnerable software.,2019-06-11T17:00:01.740Z,2025-04-16T21:26:26.729Z,course-of-action--2ab9fc6d-3cf6-4d7b-85f1-3ad6949233b3,https://attack.mitre.org/mitigations/M0944
M0915,Active Directory Configuration,"Configure Active Directory to prevent use of certain techniques; use security identifier (SID) Filtering, etc.",2019-06-06T16:39:58.291Z,2025-04-25T14:39:12.577Z,course-of-action--2f0160b7-e982-49d7-9612-f19b810f1722,https://attack.mitre.org/mitigations/M0915
M0931,Network Intrusion Prevention,"Use intrusion detection signatures to block traffic at network boundaries. In industrial control environments, network intrusion prevention should be configured so it will not disrupt protocols and communications responsible for real-time functions related to control or safety.",2019-06-10T20:46:02.263Z,2025-04-16T21:26:27.092Z,course-of-action--3172222b-4983-43f7-8983-753ded4f13bc,https://attack.mitre.org/mitigations/M0931
M0924,Restrict Registry Permissions,Restrict the ability to modify certain hives or keys in the Windows Registry.,2019-06-06T20:58:59.577Z,2025-04-16T21:26:27.274Z,course-of-action--3222a807-521b-4a1a-aa13-f1cda45734b3,https://attack.mitre.org/mitigations/M0924
M0803,Data Loss Prevention,"Data Loss Prevention (DLP) technologies can be used to help identify adversarial attempts to exfiltrate operational information, such as engineering plans, trade secrets, recipes, intellectual property, or process telemetry. DLP functionality may be built into other security products such as firewalls or standalone suites running on the network and host-based agents. DLP may be configured to prevent the transfer of information through corporate resources such as email, web, and physical media such as USB for host-based solutions.",2020-09-11T16:32:21.854Z,2025-04-25T14:39:13.297Z,course-of-action--337c4e2a-21a7-4d9a-bfee-9efd6cebf0e5,https://attack.mitre.org/mitigations/M0803
M0801,Access Management,"Access Management technologies can be used to enforce authorization polices and decisions, especially when existing field devices do not provide sufficient capabilities to support user identification and authentication. (Citation: McCarthy, J et al. July 2018) These technologies typically utilize an in-line network device or gateway system to prevent access to unauthenticated users, while also integrating with an authentication service to first verify user credentials. (Citation: Centre for the Protection of National Infrastructure November 2010)",2020-09-11T16:32:21.854Z,2025-03-12T16:11:54.933Z,course-of-action--3992ce42-43e9-4bea-b8db-a102ec3ec1e3,https://attack.mitre.org/mitigations/M0801
M0816,Mitigation Limited or Not Effective,This type of attack technique cannot be easily mitigated with preventative controls since it is based on the abuse of system features.,2020-09-11T16:32:21.854Z,2025-04-25T14:39:13.833Z,course-of-action--469b78dd-a54d-4f7c-8c3b-4a1dd916b433,https://attack.mitre.org/mitigations/M0816
M0950,Exploit Protection,Use capabilities to detect and block conditions that may lead to or be indicative of a software exploit occurring.,2019-06-11T17:10:57.070Z,2025-04-16T21:26:27.827Z,course-of-action--49363b74-d506-4342-bd63-320586ebadb9,https://attack.mitre.org/mitigations/M0950
M0935,Limit Access to Resource Over Network,"Prevent access to file shares, remote access to systems, unnecessary services. Mechanisms to limit access may include use of network concentrators, RDP gateways, etc.",2019-06-11T16:30:16.672Z,2025-04-16T21:26:27.991Z,course-of-action--49b306c1-a046-42c5-a4d2-30f264ada110,https://attack.mitre.org/mitigations/M0935
M0938,Execution Prevention,"Block execution of code on a system through application control, and/or script blocking.",2019-06-11T16:35:25.488Z,2025-04-16T21:26:28.155Z,course-of-action--4fa717d9-cabe-47c8-8cdd-86e9e2e37f30,https://attack.mitre.org/mitigations/M0938
M0814,Static Network Configuration,"Configure hosts and devices to use static network configurations when possible, protocols that require dynamic discovery/addressing (e.g., ARP, DHCP, DNS) can be used to manipulate network message forwarding and enable various AiTM attacks. This mitigation may not always be usable due to limited device features or challenges introduced with different network configurations.",2019-06-06T21:16:18.709Z,2025-04-16T21:26:28.312Z,course-of-action--52c7a1a9-3a78-4528-a44f-cd7b0fa3541a,https://attack.mitre.org/mitigations/M0814
M0927,Password Policies,Set and enforce secure password policies for accounts.,2019-06-06T21:10:35.792Z,2025-04-16T21:26:28.470Z,course-of-action--5d97c693-e054-48ba-a3a3-eaf6942dfb65,https://attack.mitre.org/mitigations/M0927
M0926,Privileged Account Management,"Manage the creation, modification, use, and permissions associated to privileged accounts, including SYSTEM and root.",2019-06-06T21:09:47.115Z,2025-04-16T21:26:28.652Z,course-of-action--622fe4d4-0e8e-4d17-9c25-6c9cef1f15d5,https://attack.mitre.org/mitigations/M0926
M0804,Human User Authentication,"Require user authentication before allowing access to data or accepting commands to a device. While strong multi-factor authentication is preferable, it is not always feasible within ICS environments. Performing strong user authentication also requires additional security controls and processes which are often the target of related adversarial techniques (e.g., Valid Accounts, Default Credentials). Therefore, associated ATT&CK mitigations should be considered in addition to this, including [Multi-factor Authentication](https://attack.mitre.org/mitigations/M0932), [Account Use Policies](https://attack.mitre.org/mitigations/M0936), [Password Policies](https://attack.mitre.org/mitigations/M0927), [User Account Management](https://attack.mitre.org/mitigations/M0918), [Privileged Account Management](https://attack.mitre.org/mitigations/M0926), and [User Account Control](https://attack.mitre.org/mitigations/M1052).",2020-09-11T16:32:21.854Z,2023-10-20T17:02:00.299Z,course-of-action--66cfe23e-34b6-4583-b178-ed6a412db2b0,https://attack.mitre.org/mitigations/M0804
M0920,SSL/TLS Inspection,Break and inspect SSL/TLS sessions to look at encrypted web traffic for adversary activity.,2019-06-06T20:15:34.146Z,2025-04-25T14:39:15.463Z,course-of-action--6a02e38a-9629-40c0-8c7d-e98e3470315c,https://attack.mitre.org/mitigations/M0920
M0945,Code Signing,Enforce binary and application integrity with digital signature verification to prevent untrusted code from executing.,2019-06-11T17:01:25.405Z,2025-04-16T21:26:28.975Z,course-of-action--71eb7dad-07eb-4bbc-9df0-ac57bf2fba4a,https://attack.mitre.org/mitigations/M0945
M0813,Software Process and Device Authentication,"Require the authentication of devices and software processes where appropriate. Devices that connect remotely to other systems should require strong authentication to prevent spoofing of communications. Furthermore, software processes should also require authentication when accessing APIs.",2019-06-06T21:16:18.709Z,2024-10-14T20:31:04.927Z,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,https://attack.mitre.org/mitigations/M0813
M0808,Encrypt Network Traffic,Utilize strong cryptographic techniques and protocols to prevent eavesdropping on network communications.,2020-09-11T16:32:21.854Z,2025-04-16T21:26:29.147Z,course-of-action--7f153c28-e5f1-4764-88fb-eea1d9b0ad4a,https://attack.mitre.org/mitigations/M0808
M0936,Account Use Policies,"Configure features related to account use like login attempt lockouts, specific login times, etc.",2019-06-11T16:32:21.854Z,2025-04-16T21:26:29.323Z,course-of-action--86b455f2-fb63-4043-93a8-32a3a7703a02,https://attack.mitre.org/mitigations/M0936
M0913,Application Developer Guidance,This mitigation describes any guidance or training given to developers of applications to avoid introducing security weaknesses that an adversary may be able to take advantage of.,2017-10-25T14:48:53.732Z,2025-04-16T21:26:29.489Z,course-of-action--8a3aadd0-b5f4-433a-800e-4893e4196bb7,https://attack.mitre.org/mitigations/M0913
M0946,Boot Integrity,Use secure methods to boot a system and verify the integrity of the operating system and loading mechanisms.,2019-06-11T17:02:36.984Z,2025-04-16T21:26:29.725Z,course-of-action--8ac1d6e1-b07f-476a-9732-84984ebc2405,https://attack.mitre.org/mitigations/M0946
M0805,Mechanical Protection Layers,"Utilize a layered protection design based on physical or mechanical protection systems to prevent damage to property, equipment, human safety, or the environment. Examples include interlocks, rupture disk, release values, etc. (Citation: A G Foord, W G Gulland, C R Howard, T Kellacher, W H Smith 2004)",2020-09-11T16:32:21.854Z,2025-04-25T14:39:16.894Z,course-of-action--8bc4a54e-810c-4600-8b6c-08fa8413a401,https://attack.mitre.org/mitigations/M0805
M0951,Update Software,Perform regular software updates to mitigate exploitation risk. Software updates may need to be scheduled around operational down times.,2019-06-11T17:12:55.207Z,2025-04-16T21:26:30.090Z,course-of-action--97f33c84-8508-45b9-8a1d-cac921828c9e,https://attack.mitre.org/mitigations/M0951
M0815,Watchdog Timers,Utilize watchdog timers to ensure devices can quickly detect whether a system is unresponsive.,2019-06-06T21:16:18.709Z,2025-04-25T14:39:17.436Z,course-of-action--98aa0d61-fc9d-4b2d-8f18-b25d03549f53,https://attack.mitre.org/mitigations/M0815
M0809,Operational Information Confidentiality,"Deploy mechanisms to protect the confidentiality of information related to operational processes, facility locations, device configurations, programs, or databases that may have information that can be used to infer organizational trade-secrets, recipes, and other intellectual property (IP).",2019-06-06T21:16:18.709Z,2025-04-25T14:39:17.799Z,course-of-action--99c746d7-a08a-4169-94f9-b8c0dad716fa,https://attack.mitre.org/mitigations/M0809
M0928,Operating System Configuration,Make configuration changes related to the operating system or a common feature of the operating system that result in system hardening against techniques.,2019-06-06T21:16:18.709Z,2025-04-16T21:26:30.648Z,course-of-action--9a945a29-5233-4422-a9e3-3e957b0e8bce,https://attack.mitre.org/mitigations/M0928
M0934,Limit Hardware Installation,"Block users or groups from installing or using unapproved hardware on systems, including USB devices.",2019-06-11T16:28:41.809Z,2025-04-16T21:26:30.822Z,course-of-action--9e3adcad-0b8f-4ecc-a2f3-06f607f53bf0,https://attack.mitre.org/mitigations/M0934
M0941,Encrypt Sensitive Information,Protect sensitive data-at-rest with strong encryption.,2019-06-11T16:43:44.834Z,2025-04-16T21:26:31.005Z,course-of-action--9f99fcfd-772e-4e63-9d39-e45612e546dc,https://attack.mitre.org/mitigations/M0941
